IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,FLOW_DURATION_MILLISECONDS,OUT_PKTS,OUT_BYTES,IN_PKTS,IN_BYTES,L7_PROTO,TCP_FLAGS,Attack
192.168.1.13,666,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,53738,120.238.86.250,11004,6,0,2,148,0,0,Unknown,2,Benign
218.204.238.59,10035,192.168.1.15,43094,6,42,4,264,6,402,Unknown,21,Benign
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
83.116.167.90,6477,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,59458,13.231.211.201,443,6,555,11,3766,11,6289,TLS.Alibaba,26,Benign
192.168.1.13,80,42.23.9.209,54354,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,20117,192.168.1.13,80,6,1647,4,240,0,0,HTTP,2,tcp
16.117.155.228,34070,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,59038,13.231.211.201,443,6,281,2,308,2,978,TLS,24,Benign
192.168.1.13,62175,185.152.67.145,9993,17,0,4,300,0,0,BitTorrent,0,Benign
192.168.1.13,58039,13.231.211.201,443,6,1365,16,5888,21,9351,TLS.Alibaba,26,Benign
13.231.211.201,443,192.168.1.13,58367,6,215,12,8066,13,1781,TLS,29,Benign
192.168.1.13,20255,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
132.254.60.102,35081,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
179.145.80.147,38580,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
36.125.253.26,17384,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
182.61.200.220,443,192.168.1.15,56158,6,15,6,410,10,606,TLS,29,Benign
36.150.27.109,10025,192.168.1.15,34416,6,30,4,264,6,402,Unknown,21,Benign
137.83.22.99,29524,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,62175,185.152.67.145,9993,17,0,3,225,0,0,BitTorrent,0,Benign
192.168.1.13,22149,192.168.1.13,80,6,847,3,180,0,0,HTTP,2,udp
143.173.254.214,17787,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
183.228.112.101,41033,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
6.143.140.213,4524,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
235.137.28.173,31485,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
93.194.248.185,45164,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
192.168.1.13,9993,84.17.53.155,9993,17,0,1,159,0,0,BitTorrent,0,Benign
192.168.1.15,58120,120.238.86.250,10011,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,62175,122.206.190.49,56619,17,0,2,130,0,0,BitTorrent,0,Benign
192.168.1.15,47174,183.236.51.229,10028,6,70,12,1218,8,544,Unknown,26,Benign
192.168.1.15,56224,120.238.86.250,10029,6,0,2,148,0,0,Unknown,2,Benign
197.142.84.129,30605,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
fe80::d494:5514:6744:731a,5353,ff02::fb,5353,17,839,6,534,0,0,MDNS,0,Benign
192.168.1.13,47442,192.168.1.13,80,6,781,2,120,0,0,HTTP,2,tcp
104.99.125.69,28538,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,58043,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
244.222.30.58,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.13,58936,13.231.211.201,443,6,1408,13,7466,7,1284,TLS.Alibaba,31,Benign
192.168.1.13,9993,35.208.212.194,21007,17,0,1,201,0,0,GoogleCloud,0,Benign
192.168.1.13,57973,192.168.1.253,443,6,12,1,60,2,120,TLS,20,Benign
96.137.179.116,42614,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
151.70.244.137,62172,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
157.137.233.69,12914,192.168.1.13,80,6,12,1,60,1,60,HTTP,4,udp
192.168.1.13,44258,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.14,46916,34.237.73.95,443,6,262,2,372,1,332,TLS,24,Benign
fe80::7e62:ed36:4c49:4ae4,0,ff02::fb,0,58,0,2,172,0,0,ICMPV6,0,Benign
192.168.1.15,38928,182.61.200.108,443,6,75,38,8708,22,14524,TLS,26,Benign
192.168.1.15,33326,192.168.1.1,80,6,75,42,3758,22,20662,HTTP,31,Benign
81.164.149.55,63749,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,65098,192.168.1.13,80,6,1461,5,300,0,0,HTTP,2,tcp
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
192.168.1.13,62175,35.208.212.194,21497,17,0,1,201,0,0,GoogleCloud,0,Benign
192.168.1.13,58367,192.168.1.13,80,6,370,2,120,0,0,HTTP,2,udp
143.197.186.145,22256,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,38630,120.238.86.250,10048,6,0,2,148,0,0,Unknown,2,Benign
57.122.162.27,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
218.204.238.59,10005,192.168.1.15,41594,6,42,4,264,6,402,Unknown,21,Benign
192.168.1.13,56920,8.8.8.8,53,17,49,1,80,1,96,DNS,0,Benign
192.168.1.115,22,192.168.1.13,57424,6,301,26,2722,20,1984,SSH,25,Benign
192.168.1.13,59038,13.231.211.201,443,6,331,3,437,4,1132,TLS,24,Benign
192.168.1.15,38688,218.204.238.59,10042,6,88,12,1218,8,544,Unknown,26,Benign
192.168.1.13,57703,13.231.211.201,443,6,98,1,60,1,66,TLS,16,Benign
192.168.1.13,14539,192.168.1.13,80,6,704,2,120,0,0,HTTP,2,tcp
172.203.16.140,2110,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
18.30.140.120,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
100.22.163.118,9327,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,56672,120.238.86.250,10022,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,24092,192.168.1.13,80,6,434,2,120,0,0,HTTP,2,tcp
192.168.1.115,47642,239.255.255.250,3702,17,1194,8,4768,0,0,WSD,0,Benign
166.255.60.122,54998,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,47388,120.238.86.250,10032,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,51584,120.238.86.250,10012,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,58820,13.231.211.201,443,6,3033,86,14036,139,183229,TLS.Alibaba,26,Benign
113.93.164.182,11741,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
145.29.48.170,31807,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
163.78.222.131,24277,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,41643,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,39382,218.204.238.59,10043,6,497,18,1620,12,808,Unknown,31,Benign
241.215.185.183,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.13,57770,13.231.211.201,443,6,2080,6,3262,7,685,TLS,24,Benign
128.85.0.245,23290,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
36.150.27.109,30019,192.168.1.15,33398,6,26,4,264,6,402,Unknown,21,Benign
153.143.82.60,64096,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,43603,192.168.1.13,80,6,767,2,120,0,0,HTTP,2,udp
192.168.1.13,24170,79.127.159.187,9993,17,0,4,426,0,0,Unknown,0,Benign
192.168.1.15,39772,36.150.27.109,10023,6,60,12,1218,8,544,Unknown,26,Benign
192.168.1.14,46916,34.237.73.95,443,6,258,2,372,1,327,TLS,24,Benign
192.168.1.15,42228,36.150.27.109,10014,6,48,12,1218,8,544,Unknown,26,Benign
192.168.1.14,52321,8.8.8.8,53,17,48,1,87,1,103,DNS.GoogleServices,0,Benign
213.68.124.230,7192,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
166.201.143.29,38159,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
234.202.246.1,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.13,57700,52.185.211.133,443,6,1525,15,5034,11,4904,TLS.Microsoft,27,Benign
192.168.1.15,50806,218.204.238.59,10048,6,305,18,1620,12,808,Unknown,31,Benign
192.168.1.15,53614,222.199.191.48,443,6,14,12,942,8,4728,TLS,24,Benign
100.127.254.4,51212,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
73.183.186.148,55053,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,58004,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
101.222.124.127,50725,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
73.70.157.230,17543,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,59043,204.80.128.1,443,6,1932,3,1131,2,126,TLS,24,Benign
103.15.90.132,14150,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,49448,183.236.51.229,10005,6,79,12,1218,8,544,Unknown,26,Benign
93.178.166.137,29261,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
48.96.241.187,2224,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
254.0.178.174,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
23.60.175.201,52507,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,39882,192.168.1.13,80,6,2185,5,300,0,0,HTTP,2,tcp
228.16.140.222,30701,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
149.117.238.214,3518,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,58197,13.231.211.201,443,6,101,4,258,2,138,TLS,29,Benign
192.168.1.15,51504,182.61.200.239,443,6,19,12,5314,8,1420,TLS,24,Benign
183.236.51.229,10001,192.168.1.15,41680,6,37,4,264,6,402,Unknown,21,Benign
192.168.1.15,60412,59.24.3.174,443,6,0,2,148,0,0,TLS,2,Benign
192.168.1.13,28989,192.168.1.13,80,6,701,3,180,0,0,HTTP,2,udp
192.168.1.15,58686,122.205.109.35,443,6,35,8,498,6,360,TLS,29,Benign
214.2.26.222,65091,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,55410,36.150.27.109,10044,6,48,12,1218,8,544,Unknown,26,Benign
192.168.1.13,37147,192.168.1.13,80,6,382,2,120,0,0,HTTP,2,udp
122.205.109.31,443,192.168.1.15,39230,6,12,8,578,14,852,TLS,29,Benign
45.56.98.223,443,192.168.1.13,57425,6,0,2,145,1,60,TLS,17,Benign
192.168.1.13,39691,192.168.1.13,80,6,989,3,180,0,0,HTTP,2,tcp
143.194.22.125,62776,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
116.11.190.241,42634,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
230.16.85.160,17768,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
36.150.27.109,10045,192.168.1.15,45010,6,65,4,264,6,402,Unknown,21,Benign
218.204.238.59,10028,192.168.1.15,50628,6,49,4,264,6,402,Unknown,21,Benign
167.227.149.152,43102,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,3133,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,58930,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
192.168.1.13,56042,192.168.1.13,80,6,1839,5,300,0,0,HTTP,2,tcp
150.171.22.12,443,192.168.1.15,44898,6,0,2,120,0,0,TLS,20,Benign
82.47.48.40,64211,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
182.61.200.108,443,192.168.1.15,38944,6,0,2,120,2,114,TLS,16,Benign
222.152.41.73,3058,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,58850,13.231.211.201,443,6,0,1,1514,0,0,TLS,0,Benign
192.168.1.15,48926,218.204.238.59,10038,6,91,12,1218,8,544,Unknown,26,Benign
192.168.1.13,28401,192.168.1.13,80,6,4379,9,540,0,0,HTTP,2,udp
97.128.87.15,14454,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
145.248.96.214,46940,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,33958,122.205.109.35,443,6,73,50,8006,30,16038,TLS,26,Benign
135.167.164.48,61954,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,48926,182.61.200.108,443,6,1400,296,31044,154,190944,TLS,24,Benign
124.15.69.52,26966,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,45615,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
179.4.253.177,679,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
192.168.1.15,57254,120.238.86.250,10047,6,0,2,148,0,0,Unknown,2,Benign
6.248.104.143,29212,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
13.231.211.201,443,192.168.1.13,59129,6,559,3,3531,3,180,TLS,24,Benign
142.242.212.135,5168,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,58386,120.238.86.250,10041,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,59370,13.231.211.201,443,6,95,1,60,1,66,TLS,16,Benign
218.204.238.59,10004,192.168.1.15,60514,6,43,4,264,6,402,Unknown,21,Benign
192.168.1.15,49748,120.238.86.250,10028,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,44296,120.238.86.250,10028,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,9993,185.152.67.145,9993,17,0,2,254,0,0,BitTorrent,0,Benign
192.168.1.13,16425,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
fe80::61d9:409b:5a46:eec1,0,ff02::c,0,58,0,2,172,0,0,ICMPV6,0,Benign
87.230.132.246,3991,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,59386,13.231.211.201,443,6,95,4,258,3,198,TLS,29,Benign
145.22.15.54,39605,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
39.78.159.214,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
128.54.140.140,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.13,59219,13.231.211.201,443,6,94,1,60,1,66,TLS,16,Benign
192.168.1.13,31990,192.168.1.13,80,6,738,2,120,0,0,HTTP,2,udp
241.221.158.142,14772,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
169.26.209.179,11452,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,58450,13.231.211.201,443,6,0,1,78,0,0,TLS,0,Benign
192.168.1.15,40790,34.160.144.191,443,6,47,2,132,2,132,TLS,16,Benign
192.168.1.13,48641,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
36.150.27.109,30019,192.168.1.15,34592,6,35,4,264,6,402,Unknown,21,Benign
65.43.3.35,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,59146,175.27.38.47,80,6,44,1,60,1,60,HTTP,4,Benign
192.168.1.13,30517,192.168.1.13,80,6,1127,3,180,0,0,HTTP,2,tcp
26.118.89.169,24927,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
137.125.1.67,8956,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,63599,192.168.1.13,80,6,1999,4,240,0,0,HTTP,2,udp
48.179.230.203,37293,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,19706,192.168.1.13,80,6,1054,3,180,0,0,HTTP,2,udp
194.137.220.153,64180,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,59494,120.238.86.250,10006,6,0,2,148,0,0,Unknown,2,Benign
93.137.227.166,58173,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
230.255.90.175,62300,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
117.26.70.230,24438,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
62.80.16.25,11928,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,33518,218.204.238.59,10032,6,98,12,1218,8,544,Unknown,26,Benign
138.93.241.230,45401,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
248.82.4.255,63128,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,53956,120.238.86.250,10001,6,0,2,148,0,0,Unknown,2,Benign
169.73.18.164,46599,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,33444,192.168.1.13,80,6,8042,21,1260,0,0,HTTP,2,tcp
192.168.1.13,9993,185.152.67.145,9993,17,0,1,179,0,0,BitTorrent,0,Benign
192.168.1.13,64097,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
255.214.241.228,45256,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
213.100.232.36,50701,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
139.140.143.125,60816,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
164.29.145.2,4344,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
60.11.60.109,47437,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
203.34.217.143,42310,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,41684,120.238.86.250,11001,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,24170,79.127.159.187,9993,17,0,4,426,0,0,Unknown,0,Benign
36.150.27.109,10007,192.168.1.15,37150,6,23,4,264,6,402,Unknown,21,Benign
22.80.213.178,19458,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,41564,36.150.27.109,10017,6,49,12,1218,8,544,Unknown,26,Benign
127.124.235.222,9234,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,44642,120.238.86.250,10038,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,45916,192.168.1.13,80,6,717,3,180,0,0,HTTP,2,udp
85.254.164.139,39184,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
240.88.183.91,31254,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,24170,79.127.159.187,9993,17,0,3,225,0,0,Unknown,0,Benign
192.168.1.13,58794,13.231.211.201,443,6,354,12,2960,7,1284,TLS.Alibaba,31,Benign
192.168.1.13,57879,192.168.1.253,443,6,199,7,2276,6,515,TLS,31,Benign
82.139.82.229,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.15,35256,120.238.86.250,11004,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,33994,218.204.238.59,10048,6,306,18,1620,12,808,Unknown,31,Benign
192.168.1.13,59043,204.80.128.1,443,6,1221,2,667,2,120,TLS,24,Benign
192.168.1.13,1399,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,35755,192.168.1.13,80,6,1302,5,300,0,0,HTTP,2,tcp
57.124.92.236,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,9993,185.152.67.145,9993,17,0,3,225,0,0,Unknown,0,Benign
156.164.45.194,32332,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
106.130.194.36,56124,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,53527,192.168.1.13,80,6,1493,4,240,0,0,HTTP,2,tcp
137.100.116.124,55076,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
40.209.148.137,49756,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
99.243.80.131,20985,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,47576,120.238.86.250,10012,6,0,2,148,0,0,Unknown,2,Benign
13.231.211.201,443,192.168.1.13,57828,6,74,3,293,4,258,TLS,29,Benign
187.7.9.143,32699,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,63592,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
241.255.52.21,41009,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
85.152.142.54,24651,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,21637,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
169.145.124.78,30210,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
199.172.20.244,31181,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,0,8.8.8.8,0,1,0,1,124,0,0,ICMP,0,Benign
192.168.1.15,50218,120.238.86.250,10040,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,47572,182.61.200.110,443,6,17,8,3818,4,1106,TLS,24,Benign
192.168.1.13,11666,192.168.1.13,80,6,704,2,120,0,0,HTTP,2,udp
163.254.152.68,3716,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,52716,183.236.51.229,11003,6,70,12,1218,8,544,Unknown,26,Benign
192.168.1.15,42370,120.238.86.250,10042,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,37679,192.168.1.13,80,6,1453,5,300,0,0,HTTP,2,udp
192.168.1.13,9993,185.152.67.145,9993,17,0,3,225,0,0,BitTorrent,0,Benign
192.168.1.13,57593,13.231.211.201,443,6,407,15,3306,13,5803,TLS.Alibaba,31,Benign
192.168.1.13,50591,192.168.1.13,80,6,5838,18,1080,0,0,HTTP,2,tcp
192.168.1.13,45744,185.152.67.145,9993,17,0,1,179,0,0,BitTorrent,0,Benign
78.179.209.127,5677,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
96.145.118.22,4928,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,43614,120.238.86.250,10013,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,33924,36.150.27.109,10009,6,60,12,1218,8,544,Unknown,26,Benign
192.168.1.13,9993,79.127.159.187,9993,17,0,1,159,0,0,BitTorrent,0,Benign
187.233.179.117,64965,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
164.104.6.70,2205,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
71.248.145.128,14396,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
137.102.1.117,40331,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,9993,185.152.67.145,9993,17,1759,15,4605,0,0,Unknown,0,Benign
217.254.96.236,64913,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
179.212.15.179,25572,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,44858,182.61.200.108,443,6,15,8,5396,4,1086,TLS,24,Benign
192.168.1.13,20360,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
169.175.164.117,28705,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
213.170.82.179,4856,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
18.229.43.171,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
209.164.167.164,9643,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,62175,185.152.67.145,9993,17,0,4,300,0,0,BitTorrent,0,Benign
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
36.150.27.109,10020,192.168.1.15,49422,6,29,4,264,6,402,Unknown,21,Benign
218.204.238.59,10002,192.168.1.15,34030,6,44,4,264,6,402,Unknown,21,Benign
244.239.55.209,44197,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,49382,192.168.1.13,80,6,688,3,180,0,0,HTTP,2,udp
192.168.1.13,58291,192.168.1.13,80,6,1008,3,180,0,0,HTTP,2,tcp
192.168.1.15,123,202.118.1.130,123,17,25,2,180,2,180,NTP,0,Benign
90.90.142.236,30994,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
160.81.89.9,62320,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
222.104.132.164,14704,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
244.175.118.186,16271,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
179.241.164.145,8195,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
205.65.160.103,26226,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,57374,192.168.1.253,443,6,1253,7,4045,7,4032,TLS,24,Benign
192.168.1.13,59566,13.231.211.201,443,6,307,11,2957,6,1223,TLS.Alibaba,31,Benign
192.168.1.13,37025,192.168.1.13,80,6,7313,23,1380,0,0,HTTP,2,udp
47.101.222.73,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
128.179.20.137,24230,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,50890,218.204.238.59,10033,6,82,12,1218,8,544,Unknown,26,Benign
11.179.15.93,32810,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
54.185.137.122,63327,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
145.139.119.222,46627,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,34462,183.236.51.229,10030,6,73,12,1218,8,544,Unknown,26,Benign
192.168.1.13,64097,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
92.113.178.194,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,40762,192.168.1.13,80,6,1130,3,180,0,0,HTTP,2,tcp
218.204.238.59,10027,192.168.1.15,40940,6,57,4,264,6,402,Unknown,21,Benign
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.15,58578,192.168.1.253,443,6,19,2,825,1,996,TLS,24,Benign
164.124.68.230,12906,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,49546,192.168.1.13,80,6,1020,3,180,0,0,HTTP,2,tcp
102.83.209.48,59229,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
234.120.43.163,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
93.60.52.69,15550,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,58588,34.149.100.209,443,6,51,4,366,2,210,TLS,24,Benign
192.168.1.14,46916,34.237.73.95,443,6,312,1,176,1,66,TLS,16,Benign
192.168.1.15,44250,36.150.27.109,10017,6,54,12,1218,8,544,Unknown,26,Benign
13.182.162.247,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.15,50872,120.238.86.250,11001,6,0,2,148,0,0,Unknown,2,Benign
55.108.23.162,64283,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
59.128.27.140,63868,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
